x, o_total, cc
1.496000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.496500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.497000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.497500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.498000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.498500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.499000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.499500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.500000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.500500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.501000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.501500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.502000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.502500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.503000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.503500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.504000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.504500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.505000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.505500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.506000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.506500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.507000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.507500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.508000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.508500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.509000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.509500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.510000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.510500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.511000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.511500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.512000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.512500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.513000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.513500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.514000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.514500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.515000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.515500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.516000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.516500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.517000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.517500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.518000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.518500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.519000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.519500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.520000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.520500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.521000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.521500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.522000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.522500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.523000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.523500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.524000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.524500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.525000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.525500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.526000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.526500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.527000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.527500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.528000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.528500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.529000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.529500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.530000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.530500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.531000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.531500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.532000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.532500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.533000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.533500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.534000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.534500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.535000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.535500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.536000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.536500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.537000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.537500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.538000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.538500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.539000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.539500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.540000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.540500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.541000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.541500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.542000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.542500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.543000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.543500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.544000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.544500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.545000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.545500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.546000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.546500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.547000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.547500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.548000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.548500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.549000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.549500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.550000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.550500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.551000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.551500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.552000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.552500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.553000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.553500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.554000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.554500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.555000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.555500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.556000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.556500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.557000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.557500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.558000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.558500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.559000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.559500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.560000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.560500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.561000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.561500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.562000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.562500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.563000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.563500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.564000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.564500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.565000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.565500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.566000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.566500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.567000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.567500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.568000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.568500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.569000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.569500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.570000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.570500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.571000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.571500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.572000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.572500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.573000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.573500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.574000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.574500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.575000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.575500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.576000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.576500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.577000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.577500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.578000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.578500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.579000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.579500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.580000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.580500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.581000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.581500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.582000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.582500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.583000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.583500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.584000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.584500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.585000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.585500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.586000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.586500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.587000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.587500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.588000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.588500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.589000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.589500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.590000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.590500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.591000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.591500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.592000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.592500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.593000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.593500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.594000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.594500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.595000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.595500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.596000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.596500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.597000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.597500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.598000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.598500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.599000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.599500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.600000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.600500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.601000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.601500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.602000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.602500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.603000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.603500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.604000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.604500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.605000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.605500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.606000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.606500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.607000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.607500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.608000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.608500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.609000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.609500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.610000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.610500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.611000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.611500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.612000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.612500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.613000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.613500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.614000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.614500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.615000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.615500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.616000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.616500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.617000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.617500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.618000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.618500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.619000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.619500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.620000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.620500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.621000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.621500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.622000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.622500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.623000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.623500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.624000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.624500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.625000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.625500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.626000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.626500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.627000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.627500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.628000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.628500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.629000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.629500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.630000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.630500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.631000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.631500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.632000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.632500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.633000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.633500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.634000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.634500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.635000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.635500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.636000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.636500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.637000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.637500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.638000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.638500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.639000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.639500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.640000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.640500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.641000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.641500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.642000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.642500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.643000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.643500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.644000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.644500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.645000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.645500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.646000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.646500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.647000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.647500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.648000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.648500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.649000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.649500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.650000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.650500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.651000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.651500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.652000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.652500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.653000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.653500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.654000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.654500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.655000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.655500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.656000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.656500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.657000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.657500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.658000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.658500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.659000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.659500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.660000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.660500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.661000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.661500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.662000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.662500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.663000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.663500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.664000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.664500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.665000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.665500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.666000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.666500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.667000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.667500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.668000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.668500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.669000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.669500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.670000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.670500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.671000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.671500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.672000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.672500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.673000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.673500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.674000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.674500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.675000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.675500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.676000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.676500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.677000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.677500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.678000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.678500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.679000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.679500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.680000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.680500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.681000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.681500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.682000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.682500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.683000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.683500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.684000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.684500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.685000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.685500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.686000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.686500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.687000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.687500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.688000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.688500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.689000000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
1.689500000000000000e+03,0.000000000000000000e+00,0.000000000000000000e+00
